,TIME,DATASET,FEAT1,ENTITY,NDSIG1,NDSIG2,NDNON1,NDNON2,CHIFEAT,CATSIG1,CATNON2,CATDICHO,BATCH1,BATCH2,LONG1,NAN1
105_10,10,3,437,105,14.795196655629967,32.39707270669771,10.175404032811066,18.584782826668924,0.6885097812109442,a,3,2,26.116732427594698,20.334244369575732,21.243487624708624,17.132557861323008
106_0,0,3,536,106,13.535500983110763,29.737483491533723,9.958305615118903,16.090133210317767,2.1743733296282306,a,2,2,25.39032617903825,21.08971361613737,12.816018339800273,17.360570501476154
106_2,2,3,407,106,15.564082465769008,32.59327336758533,12.529896008213715,13.234076481950822,3.385999781609363,a,2,1,25.272547127303476,21.659629175515303,13.625404382443602,14.872438929348046
106_4,4,3,409,106,18.288569297724113,29.386788912688544,8.542746300009858,22.448545216670745,3.567185493625998,a,1,2,26.214438029547317,20.45228036900335,12.979301810099948,13.617274056086561
106_6,6,3,489,106,15.969800986173677,28.97250593648551,8.286692988758137,23.09821061777488,2.513480255151828,b,1,2,25.840929196190253,20.936609816326698,16.18586737259705,16.950716683049666
106_8,8,3,481,106,14.648412541680376,28.318256413474494,12.688846793101229,16.30822071665277,4.550417063862574,a,1,1,24.19150862621652,21.317501894891098,17.807989330073067,16.971473169667338
106_10,10,3,419,106,16.12705286445885,34.76638079046071,9.027085836286243,19.369962611313756,1.803522891972048,a,2,2,26.36618653143237,23.197886409664005,21.855370480482577,16.237295716050397
107_0,0,3,528,107,16.767601098622062,31.320842866874173,11.924126961868286,19.326824575864034,7.781193649685098,c,1,2,23.960186690469335,21.714643290808862,10.566597557183162,15.27691714913656
107_2,2,3,563,107,18.85034133208406,27.882720882375057,9.539801114078205,29.671587688877814,1.2029485542240648,a,3,1,26.567725665849377,23.653608132317085,12.700102777545808,12.442697509678991
107_4,4,3,498,107,13.711652930444288,30.646601650277674,10.041062358290281,18.8778379992362,4.214385448498238,c,3,2,24.951481437269067,22.4610082413918,12.548478047228954,15.12296049504696
107_6,6,3,585,107,18.331340668600852,31.514071031730584,8.447145496747927,16.292961430977165,4.313063199907447,c,1,2,25.492136914250892,22.397915059605253,16.377116676396522,15.109719529443757
107_8,8,3,528,107,17.13815069415942,28.559615162533785,9.946272277232088,21.978001092378843,1.2825501636872962,a,3,2,24.675116068617637,21.727122704722824,15.837976341169473,15.756106403822244
107_10,10,3,552,107,17.40485429890006,32.6829445851558,9.99651666479271,24.443409966358615,0.5790768803649191,a,2,2,26.03967958421729,20.874548291743913,20.211610064483335,12.731361014926895
108_0,0,3,522,108,15.524911640292672,35.50251582023166,9.550575335412768,16.747913303197144,6.8396262157688215,a,1,2,26.718606190594752,22.405159109349913,6.995979816990001,18.53859133711192
108_2,2,3,474,108,13.841719270960425,31.68399351533953,9.269152347180782,20.12360478637115,7.535032730931674,b,1,2,25.990715486164508,22.759723964919214,12.377793138341012,17.211621344138607
108_4,4,3,413,108,16.917339256289708,31.191530754217144,9.568181254756738,20.828028100668554,2.9761892518339743,a,2,1,24.629768994787124,20.72196181763065,14.239047058744278,16.377053180312863
108_6,6,3,478,108,13.991117712994203,31.943493211055998,11.071515602298026,20.85142343207824,1.5403248791717057,b,3,1,22.808139619697176,21.994959827087627,15.318768244003003,14.919774336508642
108_8,8,3,409,108,16.52278845859236,28.269338870375243,9.787356018755997,19.361160792961602,5.570724630719229,a,2,2,23.76536755653298,22.82175858325546,17.252107890691516,13.51680223781598
108_10,10,3,429,108,13.134075810098022,27.860018715711583,9.353999893875615,18.70321299733927,3.066670526875019,a,3,1,23.903838457141564,23.72261766165279,16.287299196833686,13.816904851990412
109_0,0,3,595,109,15.789364217767982,34.27936192345393,9.907677698072593,15.23425414676117,2.952674414153863,a,1,2,26.478476519932833,22.254704910594576,7.94681477592521,16.587575868718627
109_2,2,3,448,109,12.987361146561579,32.58195530782733,9.056271798126188,16.01220480489025,6.235466834252228,a,3,2,23.156581464262523,19.629994118768003,13.105698600928223,14.450408845173396
109_4,4,3,297,109,16.61408598092453,31.15564777943319,11.660998045692935,19.78152473468058,3.080939698213689,a,1,1,24.107941072732267,24.052674111950857,13.214661880693683,15.69225626911473
109_6,6,3,348,109,16.558518470442227,25.945008253959166,8.665362672805605,20.29664938876408,2.1017685924689307,a,2,1,24.824376236821607,20.59963157166402,15.344708665600866,16.300307181884996
109_8,8,3,487,109,15.945187479785398,30.45835730529022,10.218352936932177,18.245562535193528,7.032481439914348,a,1,1,25.29566479082754,22.48664010648326,18.026564590052335,16.395176707454336
109_10,10,3,570,109,17.273305002973867,32.89363393023954,9.894550167468292,25.174938362803125,1.1108363120295404,a,1,2,24.629137620858483,23.02122392855555,17.563506506396827,16.629231245534932
110_0,0,3,410,110,15.291051049502547,33.00845826192245,9.5988684181051,19.053387260669464,12.604223602541337,a,3,1,23.599081073062003,21.305955697015772,9.020323803947,16.2627131409042
110_2,2,3,499,110,13.618949831150102,31.080227354551013,11.323378945479286,15.204586093485343,2.140828562428908,a,2,1,23.605332701437614,20.414354749663055,12.725837070560992,17.20805005571507
110_4,4,3,507,110,14.432726447694332,31.164711087454442,10.445965576605238,24.38261008666158,1.2264121243486117,a,2,1,26.429857235510994,22.854833084065014,12.281535348706207,15.417427144982977
110_6,6,3,491,110,15.841835938074155,28.211237810788056,10.795973451854532,20.170928161522134,1.2860490807695335,a,1,2,26.184440495412574,22.80973594141486,17.23739082462866,16.808492118945342
110_8,8,3,478,110,17.71465183267693,29.677394058357166,9.922536450733467,19.124282977542745,1.2173620679155415,c,3,1,27.309791849759165,22.26169692947978,19.87624955143338,14.450150458964025
110_10,10,3,526,110,15.294606209690038,30.364027951510753,10.733405478379455,20.557068168327596,7.523387024750167,a,3,1,23.36667890494175,23.04821859210889,19.711518933076395,17.213283454742683
111_0,0,3,388,111,17.69203982540772,29.217240292043126,10.305132028826806,22.80060261558262,1.72055664431875,a,1,2,26.21492160769779,21.94071374983158,9.449518867040899,15.572310305558624
111_2,2,3,364,111,16.653616823729394,28.455943143017365,11.312193584794446,25.262286998054364,3.718025677118428,a,1,2,22.663654718859213,21.947816424268392,10.846718171137542,17.37914186480949
111_4,4,3,392,111,14.734875830485565,31.572518985384573,10.042517543966598,24.21489046901252,12.082455494442469,b,3,1,25.13976428990244,21.696696734247467,14.018660543917056,15.263818472379993
111_6,6,3,360,111,16.92566330011583,31.389214018843603,9.496038122552559,18.73179350452841,1.333419297300784,a,3,1,26.267860347164095,21.919886423079866,15.487685520958975,14.267200659793634
111_8,8,3,341,111,17.6662917957853,29.50297605057893,9.536297786667651,14.993254386774503,13.016768852218481,a,2,2,23.498308798601172,23.20615560537971,17.074725246731912,15.737771971185108
111_10,10,3,476,111,16.654542766787976,30.775974307128866,9.033606768751392,19.575553556522244,4.7814867869129705,a,2,1,24.7786155803797,21.644485414282293,20.107956034188515,14.746177373340455
112_0,0,3,464,112,17.9997493581593,26.77973708737684,10.192570821080903,19.14045498438662,6.9402329874140225,a,3,1,25.908680868834846,20.757485775789227,13.72849680120229,14.795878127026478
112_2,2,3,403,112,13.621787516349126,29.62618653550151,11.048444451508706,20.884154622557492,2.193551114309274,a,2,1,27.57579796548601,22.01594890468145,12.71732378798909,17.713524797889026
112_4,4,3,428,112,15.029910062488229,31.45799457826095,9.62889415677041,17.875225398909578,1.2364124917365185,a,1,2,25.113280451842694,22.01425152943142,12.6255927174957,17.965003933315955
112_6,6,3,408,112,16.821679334159473,27.185205722074723,11.397468702476882,22.90913134764306,6.435712272772301,a,3,1,23.15621780575933,22.29157071078638,16.315424982611965,18.70938453928578
112_8,8,3,426,112,19.061415707147358,27.26976311337398,9.723153337106476,17.92804548434779,8.007396054047476,a,3,2,25.30080551787668,22.000228369068488,15.90756809235473,16.93859274376585
112_10,10,3,479,112,20.17664280692783,31.297395618353164,9.925033534906419,12.38278443173693,9.117343678113688,a,3,2,26.76245787432031,23.13605018099478,18.464706157378938,18.56777681015561
113_0,0,3,523,113,15.434455486311709,29.946399265890243,11.536067456804632,8.898463138713474,1.5600291055729651,c,1,1,25.80960294801491,22.097977711498263,13.535921007682763,18.295490282325716
113_2,2,3,520,113,17.142540327798724,29.34167566961707,12.031407862058352,14.912576878585826,8.923995953011294,a,3,1,23.721424869436653,22.548711880547078,12.925015038781464,13.29318651554257
113_4,4,3,432,113,16.511286942901453,28.930089910834976,10.42721639228122,17.778831643125937,5.389803241456504,a,3,2,26.169282134357175,22.871541354030818,12.81579637482675,14.324006561520234
113_6,6,3,552,113,14.219327106258067,30.66684131429015,8.720912641819872,13.903023589005395,4.607799081858042,c,3,1,25.803986147194138,23.106983236007803,17.261729540972475,16.637095325279006
113_8,8,3,640,113,15.029801642403612,32.24034182847743,10.90162423970648,24.793466348312723,0.3767382338762727,b,3,2,25.325461676311097,21.709412552072305,16.551549874487957,16.04063299500871
113_10,10,3,551,113,13.13584651302812,29.90574012098569,9.679341307396783,19.82133128786174,8.540051917690981,a,2,2,26.170448784844137,21.43538153783216,20.329630761497732,13.397689342814921
